id,is_canceled
7191,1
7192,0
7193,1
7194,1
7195,0
7196,1
7197,0
7198,0
7199,1
7200,0
7201,0
7202,0
7203,1
7204,0
7205,0
7206,0
7207,1
7208,1
7209,0
7210,0
7211,0
7212,0
7213,1
7214,0
7215,0
7216,0
7217,0
7218,1
7219,0
7220,1
7221,0
7222,1
7223,0
7224,1
7225,1
7226,0
7227,0
7228,0
7229,0
7230,0
7231,0
7232,1
7233,1
7234,1
7235,1
7236,1
7237,0
7238,1
7239,1
7240,0
7241,1
7242,1
7243,1
7244,1
7245,0
7246,0
7247,0
7248,0
7249,1
7250,0
7251,1
7252,1
7253,1
7254,1
7255,1
7256,0
7257,0
7258,0
7259,1
7260,0
7261,1
7262,0
7263,0
7264,0
7265,0
7266,0
7267,0
7268,0
7269,0
7270,1
7271,0
7272,0
7273,0
7274,0
7275,1
7276,0
7277,1
7278,1
7279,0
7280,1
7281,1
7282,0
7283,0
7284,0
7285,1
7286,0
7287,0
7288,0
7289,1
7290,0
7291,0
7292,0
7293,1
7294,1
7295,0
7296,1
7297,0
7298,0
7299,1
7300,0
7301,0
7302,1
7303,0
7304,1
7305,0
7306,0
7307,0
7308,0
7309,0
7310,1
7311,1
7312,1
7313,0
7314,0
7315,0
7316,1
7317,1
7318,0
7319,0
7320,1
7321,0
7322,0
7323,1
7324,1
7325,0
7326,0
7327,1
7328,1
7329,1
7330,0
7331,0
7332,0
7333,0
7334,1
7335,1
7336,0
7337,0
7338,1
7339,0
7340,0
7341,1
7342,0
7343,1
7344,0
7345,0
7346,0
7347,0
7348,0
7349,1
7350,1
7351,1
7352,1
7353,0
7354,0
7355,0
7356,1
7357,1
7358,0
7359,1
7360,0
7361,0
7362,0
7363,0
7364,1
7365,0
7366,1
7367,0
7368,0
7369,1
7370,0
7371,1
7372,0
7373,1
7374,1
7375,0
7376,0
7377,0
7378,0
7379,1
7380,1
7381,0
7382,1
7383,1
7384,1
7385,0
7386,1
7387,1
7388,0
7389,0
7390,0
7391,1
7392,0
7393,0
7394,1
7395,0
7396,1
7397,1
7398,0
7399,1
7400,0
7401,0
7402,1
7403,1
7404,0
7405,0
7406,0
7407,0
7408,1
7409,0
7410,1
7411,0
7412,0
7413,1
7414,0
7415,0
7416,1
7417,0
7418,0
7419,0
7420,0
7421,0
7422,0
7423,1
7424,1
7425,0
7426,1
7427,1
7428,1
7429,0
7430,0
7431,0
7432,0
7433,1
7434,0
7435,1
7436,0
7437,1
7438,0
7439,0
7440,0
7441,1
7442,0
7443,1
7444,0
7445,1
7446,0
7447,0
7448,1
7449,0
7450,1
7451,0
7452,0
7453,0
7454,0
7455,1
7456,1
7457,1
7458,0
7459,0
7460,0
7461,0
7462,0
7463,0
7464,1
7465,1
7466,1
7467,0
7468,0
7469,0
7470,0
7471,1
7472,0
7473,0
7474,1
7475,1
7476,1
7477,0
7478,0
7479,1
7480,1
7481,0
7482,0
7483,1
7484,0
7485,1
7486,0
7487,1
7488,1
7489,0
7490,0
7491,1
7492,0
7493,0
7494,0
7495,1
7496,0
7497,0
7498,0
7499,1
7500,0
7501,1
7502,1
7503,1
7504,1
7505,0
7506,0
7507,0
7508,0
7509,0
7510,0
7511,0
7512,0
7513,0
7514,0
7515,0
7516,1
7517,0
7518,1
7519,1
7520,1
7521,1
7522,1
7523,0
7524,1
7525,0
7526,0
7527,1
7528,1
7529,0
7530,0
7531,1
7532,0
7533,0
7534,0
7535,1
7536,0
7537,1
7538,0
7539,0
7540,0
7541,1
7542,1
7543,1
7544,0
7545,0
7546,1
7547,1
7548,0
7549,0
7550,0
7551,1
7552,0
7553,0
7554,1
7555,0
7556,0
7557,1
7558,0
7559,0
7560,0
7561,1
7562,1
7563,0
7564,1
7565,0
7566,0
7567,1
7568,0
7569,0
7570,0
7571,1
7572,0
7573,1
7574,0
7575,0
7576,0
7577,1
7578,1
7579,1
7580,0
7581,0
7582,0
7583,1
7584,0
7585,0
7586,0
7587,0
7588,0
7589,1
7590,1
7591,1
7592,0
7593,0
7594,0
7595,0
7596,0
7597,0
7598,0
7599,1
7600,1
7601,0
7602,0
7603,0
7604,0
7605,0
7606,0
7607,1
7608,1
7609,1
7610,0
7611,0
7612,0
7613,1
7614,1
7615,0
7616,0
7617,1
7618,0
7619,0
7620,0
7621,0
7622,1
7623,1
7624,0
7625,0
7626,0
7627,0
7628,0
7629,0
7630,0
7631,0
7632,1
7633,0
7634,1
7635,1
7636,1
7637,1
7638,0
7639,0
7640,1
7641,0
7642,0
7643,0
7644,1
7645,0
7646,1
7647,0
7648,0
7649,1
7650,0
7651,1
7652,1
7653,0
7654,1
7655,0
7656,1
7657,0
7658,0
7659,1
7660,0
7661,0
7662,1
7663,0
7664,0
7665,0
7666,1
7667,1
7668,0
7669,0
7670,0
7671,0
7672,1
7673,1
7674,1
7675,0
7676,0
7677,0
7678,0
7679,1
7680,0
7681,1
7682,1
7683,0
7684,1
7685,0
7686,0
7687,0
7688,1
7689,1
7690,1
7691,0
7692,0
7693,0
7694,0
7695,0
7696,1
7697,1
7698,0
7699,0
7700,0
7701,0
7702,1
7703,0
7704,0
7705,1
7706,1
7707,0
7708,0
7709,0
7710,1
7711,0
7712,1
7713,1
7714,0
7715,0
7716,0
7717,0
7718,1
7719,1
7720,0
7721,1
7722,0
7723,1
7724,0
7725,1
7726,1
7727,0
7728,0
7729,0
7730,0
7731,1
7732,0
7733,0
7734,0
7735,1
7736,0
7737,0
7738,0
7739,0
7740,0
7741,1
7742,0
7743,0
7744,0
7745,1
7746,1
7747,0
7748,0
7749,0
7750,0
7751,1
7752,0
7753,1
7754,1
7755,0
7756,0
7757,1
7758,0
7759,0
7760,0
7761,0
7762,1
7763,1
7764,0
7765,1
7766,1
7767,1
7768,0
7769,0
7770,0
7771,0
7772,0
7773,0
7774,0
7775,0
7776,0
7777,0
7778,1
7779,0
7780,1
7781,0
7782,0
7783,0
7784,0
7785,0
7786,1
7787,1
7788,1
7789,0
7790,0
7791,1
7792,1
7793,0
7794,1
7795,0
7796,1
7797,1
7798,0
7799,1
7800,0
7801,1
7802,0
7803,0
7804,1
7805,1
7806,0
7807,0
7808,0
7809,1
7810,1
7811,0
7812,0
7813,1
7814,1
7815,0
7816,0
7817,0
7818,1
7819,0
7820,0
7821,0
7822,1
7823,1
7824,1
7825,0
7826,1
7827,0
7828,0
7829,0
7830,0
7831,0
7832,1
7833,0
7834,0
7835,0
7836,0
7837,1
7838,1
7839,1
7840,0
7841,1
7842,0
7843,0
7844,0
7845,1
7846,1
7847,0
7848,1
7849,0
7850,0
7851,0
7852,1
7853,1
7854,1
7855,0
7856,0
7857,1
7858,1
7859,1
7860,1
7861,1
7862,1
7863,0
7864,1
7865,0
7866,0
7867,0
7868,1
7869,0
7870,0
7871,1
7872,1
7873,0
7874,1
7875,0
7876,1
7877,0
7878,1
7879,0
7880,0
7881,0
7882,0
7883,1
7884,0
7885,1
7886,0
7887,1
7888,1
7889,1
7890,0
7891,0
7892,1
7893,1
7894,0
7895,1
7896,0
7897,1
7898,0
7899,0
7900,0
7901,1
7902,0
7903,1
7904,0
7905,0
7906,1
7907,0
7908,0
7909,1
7910,0
7911,0
7912,0
7913,1
7914,0
7915,1
7916,0
7917,0
7918,0
7919,0
7920,1
7921,1
7922,1
7923,1
7924,1
7925,1
7926,1
7927,0
7928,1
7929,0
7930,1
7931,0
7932,0
7933,0
7934,1
7935,0
7936,1
7937,1
7938,0
7939,0
7940,0
7941,1
7942,0
7943,0
7944,0
7945,0
7946,0
7947,0
7948,1
7949,1
7950,1
7951,0
7952,0
7953,1
7954,0
7955,0
7956,0
7957,0
7958,1
7959,0
7960,0
7961,0
7962,0
7963,0
7964,0
7965,0
7966,0
7967,0
7968,0
7969,0
7970,0
7971,0
7972,0
7973,1
7974,1
7975,0
7976,1
7977,0
7978,1
7979,1
7980,1
7981,1
7982,0
7983,0
7984,0
7985,0
7986,0
7987,0
7988,0
7989,0
7990,1
7991,0
7992,1
7993,1
7994,1
7995,1
7996,0
7997,0
7998,0
7999,0
8000,1
8001,0
8002,0
8003,1
8004,1
8005,1
8006,1
8007,0
8008,0
8009,0
8010,1
8011,0
8012,0
8013,1
8014,1
8015,0
8016,0
8017,0
8018,1
8019,1
8020,1
8021,0
8022,1
8023,0
8024,0
8025,0
8026,1
8027,0
8028,0
8029,0
8030,1
8031,0
8032,0
8033,1
8034,0
8035,0
8036,1
8037,0
8038,0
8039,0
8040,1
8041,1
8042,1
8043,1
8044,1
8045,1
8046,0
8047,0
8048,0
8049,1
8050,1
8051,0
8052,0
8053,0
8054,1
8055,1
8056,1
8057,0
8058,0
8059,0
8060,1
8061,0
8062,0
8063,0
8064,1
8065,1
8066,0
8067,0
8068,0
8069,0
8070,1
8071,0
8072,0
8073,0
8074,1
8075,0
8076,1
8077,1
8078,1
8079,0
8080,1
8081,0
8082,1
8083,1
8084,1
8085,0
8086,1
8087,1
8088,0
8089,0
8090,1
8091,0
8092,1
8093,1
8094,0
8095,0
8096,0
8097,1
8098,1
8099,1
8100,0
8101,1
8102,0
8103,1
8104,1
8105,0
8106,0
8107,0
8108,1
8109,0
8110,1
8111,0
8112,0
8113,0
8114,1
8115,0
8116,0
8117,1
8118,0
8119,1
8120,0
8121,1
8122,0
8123,0
8124,1
8125,0
8126,1
8127,1
8128,1
8129,0
8130,1
8131,0
8132,0
8133,0
8134,1
8135,1
8136,0
8137,1
8138,1
8139,1
8140,0
8141,1
8142,1
8143,1
8144,1
8145,1
8146,1
8147,1
8148,1
8149,1
8150,0
8151,1
8152,0
8153,0
8154,0
8155,0
8156,1
8157,1
8158,1
8159,1
8160,1
8161,1
8162,0
8163,0
8164,1
8165,1
8166,0
8167,0
8168,1
8169,0
8170,0
8171,0
8172,1
8173,1
8174,0
8175,1
8176,1
8177,1
8178,0
8179,1
8180,1
8181,0
8182,1
8183,0
8184,0
8185,0
8186,1
8187,0
8188,1
8189,1
8190,0
8191,1
8192,0
8193,0
8194,0
8195,1
8196,1
8197,1
8198,0
8199,0
8200,0
8201,0
8202,1
8203,0
8204,1
8205,0
8206,0
8207,1
8208,0
8209,0
8210,0
8211,0
8212,1
8213,0
8214,0
8215,0
8216,0
8217,1
8218,0
8219,1
8220,1
8221,1
8222,0
8223,0
8224,1
8225,0
8226,0
8227,0
8228,1
8229,1
8230,0
8231,0
8232,1
8233,1
8234,1
8235,0
8236,0
8237,0
8238,1
8239,1
8240,1
8241,0
8242,1
8243,1
8244,1
8245,0
8246,0
8247,0
8248,0
8249,1
8250,0
8251,1
8252,1
8253,0
8254,1
8255,0
8256,0
8257,0
8258,1
8259,0
8260,0
8261,0
8262,1
8263,0
8264,0
8265,0
8266,1
8267,0
8268,0
8269,0
8270,0
8271,0
8272,1
8273,0
8274,0
8275,0
8276,0
8277,0
8278,0
8279,0
8280,0
8281,0
8282,0
8283,1
8284,1
8285,0
8286,1
8287,0
8288,0
8289,0
8290,1
8291,0
8292,0
8293,0
8294,1
8295,0
8296,1
8297,0
8298,1
8299,1
8300,0
8301,0
8302,0
8303,1
8304,0
8305,0
8306,1
8307,1
8308,0
8309,0
8310,0
8311,1
8312,1
8313,1
8314,0
8315,0
8316,0
8317,0
8318,1
8319,1
8320,0
8321,1
8322,1
8323,1
8324,1
8325,0
8326,0
8327,0
8328,1
8329,0
8330,1
8331,0
8332,0
8333,1
8334,0
8335,0
8336,0
8337,1
8338,0
8339,1
8340,1
8341,0
8342,0
8343,1
8344,0
8345,1
8346,1
8347,1
8348,1
8349,0
8350,1
8351,0
8352,0
8353,1
8354,0
8355,1
8356,0
8357,0
8358,0
8359,0
8360,0
8361,0
8362,0
8363,0
8364,1
8365,1
8366,1
8367,1
8368,1
8369,0
8370,0
8371,0
8372,0
8373,0
8374,0
8375,0
8376,0
8377,0
8378,1
8379,0
8380,1
8381,0
8382,0
8383,0
8384,0
8385,1
8386,0
8387,0
8388,1
8389,1
8390,0
8391,0
8392,1
8393,1
8394,0
8395,1
8396,1
8397,0
8398,0
8399,0
8400,1
8401,1
8402,1
8403,1
8404,0
8405,1
8406,0
8407,0
8408,1
8409,0
8410,0
8411,0
8412,1
8413,0
8414,0
8415,1
8416,0
8417,1
8418,1
8419,0
8420,0
8421,1
8422,1
8423,1
8424,0
8425,1
8426,0
8427,0
8428,1
8429,0
8430,1
8431,1
8432,0
8433,0
8434,1
8435,0
8436,1
8437,0
8438,0
8439,0
8440,1
8441,1
8442,0
8443,0
8444,0
8445,1
8446,0
8447,0
8448,0
8449,1
8450,0
8451,0
8452,0
8453,0
8454,0
8455,1
8456,1
8457,0
8458,1
8459,0
8460,1
8461,1
8462,0
8463,0
8464,0
8465,0
8466,0
8467,0
8468,1
8469,1
8470,1
8471,0
8472,1
8473,1
8474,0
8475,1
8476,1
8477,0
8478,0
8479,0
8480,1
8481,0
8482,1
8483,1
8484,1
8485,0
8486,0
8487,1
8488,1
8489,1
8490,0
8491,1
8492,0
8493,1
8494,0
8495,1
8496,1
8497,1
8498,0
8499,1
8500,0
8501,0
8502,0
8503,1
8504,0
8505,1
8506,1
8507,0
8508,0
8509,0
8510,0
8511,0
8512,1
8513,1
8514,0
8515,0
8516,1
8517,0
8518,0
8519,1
8520,1
8521,0
8522,1
8523,0
8524,0
8525,1
8526,0
8527,0
8528,0
8529,0
8530,0
8531,1
8532,0
8533,1
8534,1
8535,0
8536,1
8537,0
8538,1
8539,1
8540,1
8541,1
8542,0
8543,0
8544,0
8545,1
8546,1
8547,1
8548,0
8549,1
8550,0
8551,1
8552,1
8553,0
8554,0
8555,0
8556,0
8557,0
8558,0
8559,1
8560,0
8561,0
8562,0
8563,0
8564,1
8565,0
8566,1
8567,1
8568,0
8569,0
8570,1
8571,0
8572,1
8573,0
8574,1
8575,0
8576,0
8577,1
8578,0
8579,0
8580,0
8581,1
8582,1
8583,0
8584,1
8585,0
8586,0
8587,0
8588,1
8589,0
8590,0
8591,1
8592,0
8593,0
8594,1
8595,1
8596,1
8597,0
8598,0
8599,1
8600,0
8601,0
8602,0
8603,0
8604,0
8605,1
8606,1
8607,0
8608,1
8609,0
8610,0
8611,0
8612,0
8613,0
8614,0
8615,0
8616,1
8617,0
8618,0
8619,1
8620,0
8621,1
8622,1
8623,1
8624,1
8625,0
8626,1
8627,0
8628,0
8629,0
8630,1
8631,0
8632,1
8633,1
8634,1
8635,0
8636,0
8637,1
8638,1
8639,1
8640,1
8641,0
8642,0
8643,0
8644,0
8645,1
8646,0
8647,0
8648,1
8649,0
8650,1
8651,1
8652,0
8653,0
8654,1
8655,0
8656,1
8657,0
8658,0
8659,0
8660,0
8661,0
8662,1
8663,1
8664,0
8665,1
8666,1
8667,0
8668,0
8669,1
8670,0
8671,1
8672,1
8673,0
8674,1
8675,1
8676,0
8677,0
8678,0
8679,0
8680,0
8681,1
8682,1
8683,1
8684,0
8685,1
8686,0
8687,1
8688,1
8689,0
8690,1
8691,1
8692,1
8693,0
8694,0
8695,1
8696,0
8697,0
8698,0
8699,0
8700,0
8701,0
8702,0
8703,1
8704,1
8705,0
8706,1
8707,0
8708,0
8709,1
8710,0
8711,1
8712,0
8713,0
8714,0
8715,1
8716,0
8717,1
8718,0
8719,1
8720,0
8721,0
8722,1
8723,1
8724,0
8725,0
8726,0
8727,1
8728,1
8729,0
8730,0
8731,0
8732,0
8733,0
8734,0
8735,0
8736,0
8737,1
8738,0
8739,1
8740,0
8741,1
8742,0
8743,0
8744,0
8745,0
8746,1
8747,0
8748,1
8749,1
8750,0
8751,0
8752,0
8753,0
8754,0
8755,1
8756,0
8757,0
8758,0
8759,0
8760,1
8761,0
8762,0
8763,0
8764,0
8765,0
8766,1
8767,1
8768,0
8769,0
8770,0
8771,0
8772,0
8773,1
8774,1
8775,0
8776,1
8777,0
8778,0
8779,0
8780,0
8781,0
8782,0
8783,0
8784,0
8785,0
8786,0
8787,0
8788,0
8789,1
8790,1
8791,0
8792,0
8793,0
8794,0
8795,0
8796,0
8797,1
8798,1
8799,0
8800,0
8801,1
8802,0
8803,1
8804,1
8805,0
8806,1
8807,0
8808,0
8809,0
8810,0
8811,0
8812,0
8813,0
8814,0
8815,0
8816,0
8817,1
8818,0
8819,1
8820,1
8821,1
8822,0
8823,0
8824,0
8825,1
8826,0
8827,1
8828,0
8829,0
8830,1
8831,1
8832,0
8833,1
8834,1
8835,0
8836,1
8837,1
8838,1
8839,1
8840,0
8841,0
8842,0
8843,1
8844,1
8845,0
8846,1
8847,0
8848,1
8849,1
8850,1
8851,1
8852,1
8853,1
8854,0
8855,0
8856,1
8857,0
8858,1
8859,0
8860,1
8861,1
8862,1
8863,0
8864,1
8865,0
8866,0
8867,0
8868,1
8869,0
8870,1
8871,1
8872,0
8873,1
8874,1
8875,0
8876,0
8877,0
8878,0
8879,1
8880,0
8881,0
8882,1
8883,0
8884,0
8885,0
8886,1
8887,1
8888,1
8889,0
8890,0
8891,0
8892,0
8893,0
8894,1
8895,0
8896,0
8897,0
8898,1
8899,0
8900,0
8901,0
8902,1
8903,1
8904,0
8905,1
8906,1
8907,0
8908,0
8909,0
8910,1
8911,0
8912,1
8913,0
8914,0
8915,1
8916,1
8917,0
8918,0
8919,0
8920,1
8921,0
8922,0
8923,1
8924,1
8925,0
8926,0
8927,0
8928,0
8929,1
8930,0
8931,1
8932,1
8933,1
8934,1
8935,1
8936,1
8937,1
8938,1
8939,0
8940,0
8941,0
8942,0
8943,0
8944,1
8945,0
8946,0
8947,1
8948,0
8949,0
8950,1
8951,0
8952,1
8953,0
8954,0
8955,0
8956,0
8957,0
8958,0
8959,1
8960,0
8961,0
8962,1
8963,1
8964,0
8965,0
8966,1
8967,0
8968,1
8969,1
8970,0
8971,0
8972,1
8973,1
8974,1
8975,0
8976,0
8977,0
8978,1
8979,0
8980,1
8981,1
8982,0
8983,0
8984,0
8985,0
8986,1
8987,0
8988,0
8989,1
8990,0
8991,1
8992,0
8993,0
8994,0
8995,1
8996,1
8997,0
8998,0
8999,0
9000,0
9001,1
9002,0
9003,0
9004,0
9005,0
9006,1
9007,0
9008,0
9009,0
9010,0
9011,1
9012,0
9013,1
9014,0
9015,1
9016,0
9017,0
9018,1
9019,0
9020,0
9021,1
9022,0
9023,0
9024,1
9025,1
9026,1
9027,0
9028,1
9029,0
9030,1
9031,0
9032,0
9033,1
9034,0
9035,1
9036,0
9037,1
9038,1
9039,0
9040,0
9041,0
9042,0
9043,1
9044,0
9045,1
9046,1
9047,1
9048,1
9049,1
9050,1
9051,0
9052,1
9053,1
9054,0
9055,0
9056,0
9057,0
9058,1
9059,0
9060,0
9061,0
9062,1
9063,0
9064,0
9065,0
9066,1
9067,0
9068,1
9069,0
9070,1
9071,0
9072,0
9073,0
9074,1
9075,0
9076,1
9077,1
9078,1
9079,1
9080,1
9081,0
9082,1
9083,1
9084,1
9085,1
9086,0
9087,0
9088,1
9089,1
9090,0
9091,0
9092,1
9093,0
9094,0
9095,0
9096,0
9097,1
9098,1
9099,0
9100,0
9101,0
9102,0
9103,1
9104,1
9105,1
9106,1
9107,0
9108,0
9109,1
9110,0
9111,0
9112,0
9113,0
9114,0
9115,0
9116,1
9117,0
9118,1
9119,0
9120,1
9121,1
9122,0
9123,0
9124,0
9125,1
9126,0
9127,1
9128,1
9129,0
9130,0
9131,0
9132,0
9133,1
9134,0
9135,0
9136,1
9137,0
9138,0
9139,0
9140,0
9141,0
9142,0
9143,0
9144,0
9145,0
9146,1
9147,0
9148,0
9149,1
9150,0
9151,0
9152,0
9153,1
9154,1
9155,1
9156,1
9157,0
9158,1
9159,1
9160,1
9161,1
9162,1
9163,0
9164,1
9165,1
9166,0
9167,0
9168,0
9169,0
9170,0
9171,0
9172,1
9173,1
9174,0
9175,0
9176,0
9177,1
9178,1
9179,0
9180,0
9181,0
9182,1
9183,0
9184,0
9185,0
9186,0
9187,1
9188,0
9189,0
9190,0
9191,1
9192,1
9193,0
9194,0
9195,1
9196,0
9197,0
9198,1
9199,0
9200,0
9201,0
9202,1
9203,0
9204,1
9205,0
9206,0
9207,0
9208,1
9209,0
9210,1
9211,1
9212,0
9213,0
9214,0
9215,1
9216,0
9217,1
9218,0
9219,1
9220,0
9221,0
9222,0
9223,0
9224,0
9225,1
9226,0
9227,1
9228,1
9229,0
9230,1
9231,0
9232,0
9233,0
9234,0
9235,1
9236,0
9237,0
9238,0
9239,0
9240,0
9241,0
9242,0
9243,1
9244,1
9245,0
9246,0
9247,0
9248,0
9249,1
9250,0
9251,1
9252,1
9253,0
9254,0
9255,1
9256,1
9257,0
9258,0
9259,1
9260,0
9261,1
9262,0
9263,0
9264,0
9265,1
9266,1
9267,0
9268,1
9269,0
9270,1
9271,0
9272,0
9273,0
9274,0
9275,1
9276,0
9277,1
9278,0
9279,0
9280,1
9281,1
9282,0
9283,0
9284,0
9285,0
9286,1
9287,1
9288,1
9289,0
9290,0
9291,0
9292,0
9293,1
9294,1
9295,0
9296,0
9297,0
9298,0
9299,0
9300,0
9301,0
9302,0
9303,0
9304,0
9305,0
9306,1
9307,0
9308,1
9309,1
9310,1
9311,0
9312,0
9313,0
9314,0
9315,1
9316,0
9317,0
9318,0
9319,1
9320,0
9321,1
9322,1
9323,0
9324,0
9325,1
9326,1
9327,1
9328,1
9329,0
9330,1
9331,0
9332,0
9333,1
9334,0
9335,0
9336,1
9337,0
9338,0
9339,1
9340,0
9341,0
9342,0
9343,1
9344,0
9345,0
9346,1
9347,0
9348,0
9349,0
9350,1
9351,0
9352,0
9353,0
9354,1
9355,1
9356,1
9357,1
9358,1
9359,0
9360,1
9361,0
9362,0
9363,1
9364,1
9365,1
9366,0
9367,1
9368,1
9369,1
9370,0
9371,1
9372,1
9373,0
9374,0
9375,1
9376,0
9377,1
9378,0
9379,1
9380,0
9381,0
9382,0
9383,0
9384,1
9385,0
9386,1
9387,0
9388,0
9389,0
9390,0
9391,0
9392,1
9393,0
9394,0
9395,0
9396,0
9397,1
9398,1
9399,1
9400,0
9401,1
9402,0
9403,0
9404,0
9405,0
9406,0
9407,0
9408,1
9409,0
9410,0
9411,0
9412,0
9413,1
9414,0
9415,0
9416,0
9417,1
9418,1
9419,1
9420,0
9421,0
9422,0
9423,0
9424,0
9425,1
9426,0
9427,1
9428,1
9429,0
9430,0
9431,0
9432,0
9433,0
9434,1
9435,0
9436,1
9437,0
9438,1
9439,0
9440,0
9441,0
9442,1
9443,0
9444,1
9445,0
9446,1
9447,1
9448,0
9449,1
9450,0
9451,1
9452,0
9453,1
9454,0
9455,1
9456,0
9457,1
9458,0
9459,0
9460,1
9461,0
9462,1
9463,0
9464,0
9465,1
9466,1
9467,0
9468,1
9469,0
9470,0
9471,1
9472,0
9473,1
9474,0
9475,0
9476,0
9477,1
9478,0
9479,1
9480,1
9481,0
9482,0
9483,1
9484,1
9485,0
9486,1
9487,1
9488,0
9489,0
9490,0
9491,0
9492,1
9493,0
9494,0
9495,0
9496,0
9497,0
9498,1
9499,0
9500,0
9501,1
9502,0
9503,0
9504,0
9505,0
9506,0
9507,1
9508,0
9509,0
9510,0
9511,1
9512,1
9513,1
9514,0
9515,1
9516,0
9517,1
9518,1
9519,0
9520,0
9521,0
9522,0
9523,0
9524,0
9525,1
9526,0
9527,1
9528,1
9529,1
9530,0
9531,1
9532,0
9533,1
9534,0
9535,0
9536,1
9537,1
9538,0
9539,0
9540,0
9541,0
9542,0
9543,0
9544,1
9545,1
9546,0
9547,0
9548,1
9549,1
9550,1
9551,0
9552,1
9553,1
9554,0
9555,1
9556,0
9557,1
9558,0
9559,0
9560,1
9561,0
9562,1
9563,1
9564,1
9565,0
9566,0
9567,1
9568,0
9569,1
9570,0
9571,0
9572,0
9573,0
9574,1
9575,0
9576,0
9577,0
9578,0
9579,0
9580,1
9581,0
9582,1
9583,0
9584,1
9585,1
9586,0
9587,1
9588,1
9589,0
9590,1
9591,1
9592,0
9593,1
9594,0
9595,1
9596,1
9597,1
9598,1
9599,1
9600,1
9601,0
9602,1
9603,0
9604,0
9605,1
9606,0
9607,1
9608,0
9609,1
9610,0
9611,1
9612,0
9613,1
9614,0
9615,1
9616,1
9617,0
9618,0
9619,0
9620,1
9621,0
9622,0
9623,0
9624,0
9625,1
9626,1
9627,1
9628,0
9629,0
9630,1
9631,0
9632,1
9633,0
9634,1
9635,0
9636,0
9637,0
9638,0
9639,0
9640,0
9641,1
9642,0
9643,1
9644,0
9645,1
9646,0
9647,0
9648,1
9649,1
9650,1
9651,1
9652,0
9653,1
9654,0
9655,0
9656,0
9657,0
9658,1
9659,0
9660,0
9661,1
9662,0
9663,1
9664,1
9665,1
9666,1
9667,0
9668,0
9669,1
9670,1
9671,1
9672,0
9673,0
9674,1
9675,0
9676,1
9677,0
9678,0
9679,0
9680,1
9681,1
9682,0
9683,1
9684,0
9685,1
9686,1
9687,1
9688,1
9689,1
9690,0
9691,1
9692,0
9693,1
9694,1
9695,1
9696,0
9697,1
9698,1
9699,1
9700,0
9701,1
9702,0
9703,1
9704,0
9705,0
9706,1
9707,0
9708,0
9709,0
9710,1
9711,1
9712,0
9713,0
9714,1
9715,1
9716,1
9717,1
9718,1
9719,0
9720,1
9721,0
9722,0
9723,1
9724,0
9725,1
9726,0
9727,0
9728,1
9729,1
9730,0
9731,1
9732,0
9733,0
9734,0
9735,1
9736,0
9737,0
9738,0
9739,1
9740,1
9741,1
9742,0
9743,0
9744,1
9745,1
9746,0
9747,0
9748,0
9749,1
9750,1
9751,1
9752,0
9753,0
9754,1
9755,0
9756,0
9757,0
9758,0
9759,1
9760,1
9761,1
9762,1
9763,0
9764,0
9765,1
9766,0
9767,0
9768,0
9769,0
9770,1
9771,1
9772,0
9773,0
9774,1
9775,0
9776,0
9777,0
9778,1
9779,0
9780,0
9781,0
9782,0
9783,0
9784,1
9785,0
9786,1
9787,0
9788,1
9789,0
9790,0
9791,0
9792,0
9793,1
9794,0
9795,0
9796,1
9797,0
9798,1
9799,0
9800,1
9801,1
9802,0
9803,0
9804,1
9805,0
9806,0
9807,0
9808,0
9809,0
9810,0
9811,1
9812,0
9813,0
9814,1
9815,0
9816,1
9817,1
9818,0
9819,1
9820,1
9821,0
9822,1
9823,0
9824,0
9825,0
9826,1
9827,0
9828,0
9829,0
9830,0
9831,0
9832,0
9833,0
9834,0
9835,1
9836,0
9837,0
9838,1
9839,1
9840,0
9841,0
9842,0
9843,1
9844,1
9845,0
9846,0
9847,0
9848,1
9849,0
9850,0
9851,0
9852,1
9853,1
9854,1
9855,1
9856,0
9857,0
9858,1
9859,1
9860,1
9861,1
9862,0
9863,1
9864,1
9865,0
9866,0
9867,0
9868,0
9869,0
9870,1
9871,0
9872,0
9873,1
9874,0
9875,0
9876,0
9877,1
9878,0
9879,0
9880,0
9881,0
9882,0
9883,0
9884,0
9885,0
9886,0
9887,0
9888,0
9889,1
9890,0
9891,1
9892,0
9893,0
9894,0
9895,0
9896,0
9897,1
9898,1
9899,1
9900,0
9901,0
9902,1
9903,0
9904,0
9905,0
9906,0
9907,1
9908,0
9909,1
9910,0
9911,1
9912,1
9913,0
9914,1
9915,1
9916,0
9917,0
9918,0
9919,1
9920,0
9921,1
9922,0
9923,0
9924,1
9925,1
9926,0
9927,1
9928,0
9929,1
9930,0
9931,0
9932,0
9933,0
9934,1
9935,0
9936,0
9937,0
9938,0
9939,0
9940,1
9941,1
9942,1
9943,1
9944,0
9945,1
9946,0
9947,0
9948,0
9949,1
9950,1
9951,0
9952,0
9953,1
9954,0
9955,0
9956,0
9957,0
9958,0
9959,0
9960,1
9961,0
9962,1
9963,1
9964,1
9965,1
9966,1
9967,0
9968,0
9969,1
9970,1
9971,1
9972,1
9973,1
9974,0
9975,0
9976,1
9977,0
9978,0
9979,0
9980,0
9981,0
9982,0
9983,0
9984,0
9985,0
9986,1
9987,1
9988,0
